T|TIATS|202005|A|12|21|246|30261|600|29661|0|29661|0|0|0|0|0.0555|0.0332|16630|0.0130|0.0|13031|0.0|0|0.0000|0.0|
T|TIATS|202005|A|12|22|9|6300|0|6300|0|6300|0|0|0|0|-0.0048|0.0563|2500|0.0208|0.0|3800|0.0|0|0.0000|0.0|
T|TIATS|202005|A|13|21|15|1500|1500|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|A|14|21|1|100|0|100|0|100|0|0|0|0|-0.0100||||||||||
T|TIATS|202005|AA|12|21|776|151856|3100|148756|0|148756|0|0|0|0|0.0048|0.0070|48038|0.0051|0.0|100718|0.0|0|0.0000|0.0|
T|TIATS|202005|AA|12|22|293|248863|4443|244420|0|244420|0|0|0|0|-0.0120|0.0099|28710|0.0050|0.0|215710|0.0|0|0.0000|0.0|
T|TIATS|202005|AA|12|23|72|174140|3900|170240|0|170240|0|0|0|0|0.0152|0.0100|2100|0.0050|0.0|168140|0.0|0|0.0000|0.0|
T|TIATS|202005|AA|12|24|3|17100|0|17100|0|17100|0|0|0|0|-0.2113|0.0169|0|0.0000|0.0|17100|0.0|0|0.0000|0.0|
T|TIATS|202005|AA|13|21|1|100|100|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|AA|13|23|1|2000|2000|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|AA|14|21|6|932|400|532|0|532|0|0|0|0|-0.0412||||||||||
T|TIATS|202005|AA|14|22|5|4801|1800|3001|0|3001|0|0|0|0|0.0722||||||||||
T|TIATS|202005|AAAU|12|21|67|13577|500|13077|0|13077|0|0|0|0|0.0199|0.0100|515|0.0061|0.0|12562|0.0|0|0.0000|0.0|
T|TIATS|202005|AAAU|12|22|27|24503|500|24003|0|24003|0|0|0|0|0.0112|0.0100|0|0.0000|0.0|24003|0.0|0|0.0000|0.0|
T|TIATS|202005|AAAU|12|23|11|31408|0|31408|0|31408|0|0|0|0|0.0173|0.0106|0|0.0000|0.0|31408|0.0|0|0.0000|0.0|
T|TIATS|202005|AAAU|12|24|3|17100|0|17100|0|17100|0|0|0|0|-0.0091|0.0100|0|0.0000|0.0|17100|0.0|0|0.0000|0.0|
T|TIATS|202005|AACG|12|21|14|2800|0|2800|0|2800|0|0|0|0|0.0061|0.0386|1800|0.0053|0.0|1000|0.0|0|0.0000|0.0|
T|TIATS|202005|AACG|14|21|3|600|0|600|0|600|0|0|0|0|-0.0044||||||||||
T|TIATS|202005|AADR|14|22|1|660|0|660|0|660|0|0|0|0|0.1900||||||||||
T|TIATS|202005|AAL|12|21|7286|1339472|18746|1320726|0|1320726|0|0|0|0|0.0038|0.0079|286107|0.0050|0.0|1034619|0.0|0|0.0000|0.0|
T|TIATS|202005|AAL|12|22|3866|3595292|64963|3530329|0|3530329|0|0|0|0|0.0043|0.0077|819136|0.0050|0.0|2711193|0.0|0|0.0000|0.0|
T|TIATS|202005|AAL|12|23|1028|2639518|50400|2589118|0|2589118|0|0|0|0|-0.0047|0.0088|329917|0.0050|0.0|2259201|0.0|0|0.0000|0.0|
T|TIATS|202005|AAL|12|24|60|341485|13300|328185|0|328185|0|0|0|0|-0.0119|0.0102|36600|0.0050|0.0|291585|0.0|0|0.0000|0.0|
T|TIATS|202005|AAL|13|21|1|100|100|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|AAL|13|22|1|1500|1500|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|AAL|14|21|452|81296|5014|76282|0|76037|145|100|0|0|0.0215||||||||||
T|TIATS|202005|AAL|14|22|114|91109|2900|88209|0|88209|0|0|0|0|0.0025||||||||||
T|TIATS|202005|AAL|14|23|18|46355|9200|37155|0|37155|0|0|0|0|-0.0022||||||||||
T|TIATS|202005|AAL|14|24|1|7200|7200|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|AAMC|12|21|3|300|0|300|0|300|0|0|0|0|-0.3433|0.6167|300|0.0600|0.0|0|0.0|0|0.0000|0.0|
T|TIATS|202005|AAME|12|21|3|400|0|400|0|400|0|0|0|0|0.1300|0.1300|200|0.0200|0.0|200|0.0|0|0.0000|0.0|
T|TIATS|202005|AAME|14|21|1|200|0|200|0|200|0|0|0|0|-0.1400||||||||||
T|TIATS|202005|AAN|12|21|58|11864|0|11864|0|11864|0|0|0|0|0.1633|0.0704|7184|0.0146|0.0|4680|0.0|0|0.0000|0.0|
T|TIATS|202005|AAN|12|22|7|4600|700|3900|0|3900|0|0|0|0|0.3049|0.0897|1600|0.0237|0.0|2300|0.0|0|0.0000|0.0|
T|TIATS|202005|AAN|13|21|3|311|200|111|0|111|0|0|0|0|-0.1600||||||||||
T|TIATS|202005|AAN|13|22|2|2300|1700|600|0|600|0|0|0|0|-0.1300||||||||||
T|TIATS|202005|AAN|14|21|2|250|0|250|0|250|0|0|0|0|0.0380||||||||||
T|TIATS|202005|AAN|14|22|1|500|0|500|0|500|0|0|0|0|0.3900||||||||||
T|TIATS|202005|AAOI|12|21|250|39825|1433|38392|0|38392|0|0|0|0|0.0236|0.0198|3490|0.0210|0.0|34902|0.0|0|0.0000|0.0|
T|TIATS|202005|AAOI|12|22|65|55773|3887|51886|0|51886|0|0|0|0|-0.0285|0.0197|1110|0.0100|0.0|50776|0.0|0|0.0000|0.0|
T|TIATS|202005|AAOI|12|23|11|23800|2000|21800|0|21800|0|0|0|0|-0.0152|0.0221|0|0.0000|0.0|21800|0.0|0|0.0000|0.0|
T|TIATS|202005|AAOI|13|21|4|400|300|100|0|100|0|0|0|0|0.1700||||||||||
T|TIATS|202005|AAOI|14|21|7|1178|100|1078|0|1078|0|0|0|0|-0.0886||||||||||
T|TIATS|202005|AAOI|14|22|1|772|0|772|0|772|0|0|0|0|0.5000||||||||||
T|TIATS|202005|AAON|12|21|15|2593|0|2593|0|2593|0|0|0|0|0.1182|0.1328|1805|0.0289|0.0|788|0.0|0|0.0000|0.0|
T|TIATS|202005|AAON|13|21|1|100|100|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|AAP|12|21|165|23372|0|23372|0|23372|0|0|0|0|0.1939|0.1954|21556|0.0432|0.0|1816|0.0|0|0.0000|0.0|
T|TIATS|202005|AAP|12|22|16|11532|0|11532|0|11532|0|0|0|0|0.4045|0.1526|9332|0.0241|0.0|2200|0.0|0|0.0000|0.0|
T|TIATS|202005|AAP|13|21|111|11100|10900|200|0|200|0|0|0|0|-0.1450||||||||||
T|TIATS|202005|AAP|15|21|1|100|100|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|AAPL|12|21|20153|2445943|63123|2382820|0|2382820|0|0|0|0|-0.0015|0.0261|892242|0.0120|0.0|1489813|0.0|765|0.0100|0.0|
T|TIATS|202005|AAPL|12|22|809|577293|25403|551890|0|551890|0|0|0|0|-0.0051|0.0377|96575|0.0150|0.0|455315|0.0|0|0.0000|0.0|
T|TIATS|202005|AAPL|12|23|79|158000|8500|149500|0|149500|0|0|0|0|-0.1557|0.0367|2000|0.0100|0.0|147500|0.0|0|0.0000|0.0|
T|TIATS|202005|AAPL|13|21|197|25686|15300|10386|0|10386|0|0|0|0|-0.1312||||||||||
T|TIATS|202005|AAPL|13|22|6|3774|3274|500|0|500|0|0|0|0|-0.2700||||||||||
T|TIATS|202005|AAPL|13|23|3|6000|6000|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|AAPL|14|21|108|15896|2250|13646|0|13646|0|0|0|0|-0.0129||||||||||
T|TIATS|202005|AAPL|14|22|3|2000|1500|500|0|500|0|0|0|0|0.9200||||||||||
T|TIATS|202005|AAPL|15|21|8|1286|821|465|0|465|0|0|0|0|-0.0500||||||||||
T|TIATS|202005|AAT|12|21|5|1100|0|1100|0|1100|0|0|0|0|0.0673|0.0573|700|0.0100|0.0|400|0.0|0|0.0000|0.0|
T|TIATS|202005|AAT|13|21|3|300|300|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|AAU|12|21|8|1300|0|1300|0|1300|0|0|0|0|0.0010|0.0046|0|0.0000|0.0|1300|0.0|0|0.0000|0.0|
T|TIATS|202005|AAU|12|22|9|8800|500|8300|0|8300|0|0|0|0|0.0030|0.0105|1000|0.0001|0.0|7300|0.0|0|0.0000|0.0|
T|TIATS|202005|AAU|12|23|9|21500|2500|19000|0|19000|0|0|0|0|0.0029|0.0117|2500|0.0001|0.0|16500|0.0|0|0.0000|0.0|
T|TIATS|202005|AAU|12|24|1|8800|0|8800|0|8800|0|0|0|0|-0.0080|0.0094|0|0.0000|0.0|8800|0.0|0|0.0000|0.0|
T|TIATS|202005|AAU|14|22|1|1000|0|1000|0|1000|0|0|0|0|-0.0252||||||||||
T|TIATS|202005|AAWW|12|21|65|12104|0|12104|0|12104|0|0|0|0|0.1931|0.1014|9742|0.0320|0.0|2362|0.0|0|0.0000|0.0|
T|TIATS|202005|AAWW|12|22|13|8036|650|7386|0|7386|0|0|0|0|-0.3376|0.0984|5700|0.0172|0.0|1686|0.0|0|0.0000|0.0|
T|TIATS|202005|AAXJ|12|21|26|3872|200|3672|0|3672|0|0|0|0|0.0115|0.0090|472|0.0050|0.0|3200|0.0|0|0.0000|0.0|
T|TIATS|202005|AAXJ|12|22|5|3308|500|2808|0|2808|0|0|0|0|-0.0166|0.0100|0|0.0000|0.0|2808|0.0|0|0.0000|0.0|
T|TIATS|202005|AAXJ|12|23|1|2000|0|2000|0|2000|0|0|0|0|0.0900|0.0100|0|0.0000|0.0|2000|0.0|0|0.0000|0.0|
T|TIATS|202005|AAXN|12|21|274|42780|100|42680|0|42680|0|0|0|0|-0.0517|0.1544|38884|0.0262|0.0|3796|0.0|0|0.0000|0.0|
T|TIATS|202005|AAXN|12|22|32|23410|0|23410|0|23410|0|0|0|0|-0.4099|0.2002|19410|0.0358|0.0|4000|0.0|0|0.0000|0.0|
T|TIATS|202005|AAXN|13|21|48|4800|4800|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|AB|12|21|34|5469|0|5469|0|5469|0|0|0|0|0.0501|0.0663|4469|0.0152|0.0|1000|0.0|0|0.0000|0.0|
T|TIATS|202005|AB|12|22|20|13854|0|13854|0|13854|0|0|0|0|0.1310|0.0434|8354|0.0107|0.0|5500|0.0|0|0.0000|0.0|
T|TIATS|202005|AB|13|21|7|700|700|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|ABB|12|21|55|9441|0|9441|0|9441|0|0|0|0|0.0098|0.0071|3756|0.0050|0.0|5685|0.0|0|0.0000|0.0|
T|TIATS|202005|ABB|12|22|16|10238|0|10238|0|10238|0|0|0|0|-0.0011|0.0036|6538|0.0050|0.0|3700|0.0|0|0.0000|0.0|
T|TIATS|202005|ABB|12|23|1|2600|0|2600|0|2600|0|0|0|0|0.1200|0.0900|2600|0.0100|0.0|0|0.0|0|0.0000|0.0|
T|TIATS|202005|ABB|14|21|1|100|100|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|ABBV|12|21|1576|205757|5953|199804|0|199804|0|0|0|0|-0.0105|0.0186|44827|0.0119|0.0|154977|0.0|0|0.0000|0.0|
T|TIATS|202005|ABBV|12|22|91|72104|0|72104|0|72104|0|0|0|0|-0.0653|0.0232|21941|0.0098|0.0|50163|0.0|0|0.0000|0.0|
T|TIATS|202005|ABBV|12|23|9|18000|2000|16000|0|16000|0|0|0|0|-0.1312|0.0300|0|0.0000|0.0|16000|0.0|0|0.0000|0.0|
T|TIATS|202005|ABBV|13|21|8|1100|1100|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|ABBV|13|22|1|600|600|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|ABBV|13|23|1|2000|2000|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|ABBV|14|21|8|1198|1198|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|ABC|12|21|77|12425|100|12325|0|12325|0|0|0|0|0.0411|0.0891|8171|0.0228|0.0|4154|0.0|0|0.0000|0.0|
T|TIATS|202005|ABC|12|22|7|5873|0|5873|0|5873|0|0|0|0|-0.0252|0.1087|5073|0.0210|0.0|800|0.0|0|0.0000|0.0|
T|TIATS|202005|ABC|12|23|1|2000|0|2000|0|2000|0|0|0|0|0.0000|0.0400|2000|0.0200|0.0|0|0.0|0|0.0000|0.0|
T|TIATS|202005|ABC|13|21|38|3800|3800|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|ABCB|12|21|33|6629|300|6329|0|6329|0|0|0|0|0.0484|0.0612|3572|0.0129|0.0|2757|0.0|0|0.0000|0.0|
T|TIATS|202005|ABCB|12|22|4|3300|0|3300|0|3300|0|0|0|0|0.0161|0.0455|700|0.0100|0.0|2600|0.0|0|0.0000|0.0|
T|TIATS|202005|ABCB|13|22|1|824|824|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|ABEO|12|21|173|31843|1600|30243|0|30243|0|0|0|0|0.0174|0.0133|1977|0.0070|0.0|28266|0.0|0|0.0000|0.0|
T|TIATS|202005|ABEO|12|22|66|66499|1800|64699|0|64699|0|0|0|0|0.0240|0.0145|2700|0.0080|0.0|61999|0.0|0|0.0000|0.0|
T|TIATS|202005|ABEO|12|23|18|48395|0|48395|0|48395|0|0|0|0|0.0184|0.0155|0|0.0000|0.0|48395|0.0|0|0.0000|0.0|
T|TIATS|202005|ABEO|13|21|1|200|200|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|ABEO|14|21|5|934|300|634|0|634|0|0|0|0|0.0215||||||||||
T|TIATS|202005|ABEV|12|21|108|21619|0|21619|0|21619|0|0|0|0|0.0041|0.0065|7546|0.0050|0.0|14073|0.0|0|0.0000|0.0|
T|TIATS|202005|ABEV|12|22|97|85374|1500|83874|0|83874|0|0|0|0|0.0099|0.0060|33165|0.0050|0.0|50709|0.0|0|0.0000|0.0|
T|TIATS|202005|ABEV|12|23|50|124405|0|124405|0|124405|0|0|0|0|0.0053|0.0055|55500|0.0050|0.0|68905|0.0|0|0.0000|0.0|
T|TIATS|202005|ABEV|12|24|28|193272|0|193272|0|193272|0|0|0|0|0.0032|0.0065|68200|0.0050|0.0|125072|0.0|0|0.0000|0.0|
T|TIATS|202005|ABEV|14|21|3|800|0|800|0|800|0|0|0|0|-0.0100||||||||||
T|TIATS|202005|ABEV|14|22|3|2500|0|2500|0|2500|0|0|0|0|-0.0060||||||||||
T|TIATS|202005|ABG|12|21|25|4584|0|4584|0|4584|0|0|0|0|0.1115|0.6216|4334|0.0873|0.0|250|0.0|0|0.0000|0.0|
T|TIATS|202005|ABG|12|22|2|1000|0|1000|0|1000|0|0|0|0|0.2100|0.1650|1000|0.0450|0.0|0|0.0|0|0.0000|0.0|
T|TIATS|202005|ABG|13|21|24|2400|2400|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|ABIO|12|21|1109|166502|9987|156515|0|156515|0|0|0|0|0.1237|0.1081|91575|0.0160|0.0|64940|0.0|0|0.0000|0.0|
T|TIATS|202005|ABIO|12|22|41|31957|3028|28929|0|28929|0|0|0|0|0.4274|0.1295|23029|0.0217|0.0|5900|0.0|0|0.0000|0.0|
T|TIATS|202005|ABIO|13|21|12|2637|2392|245|0|245|0|0|0|0|0.6100||||||||||
T|TIATS|202005|ABIO|13|22|1|500|500|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|ABIO|14|21|98|18051|4390|13661|0|13661|0|0|0|0|-0.1840||||||||||
T|TIATS|202005|ABIO|14|22|12|7028|3528|3500|0|3500|0|0|0|0|-0.7543||||||||||
T|TIATS|202005|ABM|12|21|13|1730|0|1730|0|1730|0|0|0|0|0.1680|0.1679|1430|0.0275|0.0|300|0.0|0|0.0000|0.0|
T|TIATS|202005|ABM|12|22|1|500|0|500|0|500|0|0|0|0|1.0500|0.9700|500|0.1200|0.0|0|0.0|0|0.0000|0.0|
T|TIATS|202005|ABMD|12|21|64|8725|100|8625|0|8625|0|0|0|0|0.3340|0.2910|8425|0.0487|0.0|200|0.0|0|0.0000|0.0|
T|TIATS|202005|ABMD|12|22|5|3714|1000|2714|0|2714|0|0|0|0|-0.4017|0.6396|2714|0.0844|0.0|0|0.0|0|0.0000|0.0|
T|TIATS|202005|ABMD|13|21|180|18000|18000|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|ABR|12|21|216|30608|2180|28428|0|28428|0|0|0|0|0.0151|0.0150|3575|0.0098|0.0|24853|0.0|0|0.0000|0.0|
T|TIATS|202005|ABR|12|22|79|84102|7841|76261|0|76261|0|0|0|0|0.0252|0.0147|6500|0.0079|0.0|69761|0.0|0|0.0000|0.0|
T|TIATS|202005|ABR|12|23|38|90000|8600|81400|0|81400|0|0|0|0|0.0731|0.0230|11800|0.0100|0.0|69600|0.0|0|0.0000|0.0|
T|TIATS|202005|ABR|13|21|1|233|233|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|ABR|14|21|3|300|100|200|0|200|0|0|0|0|-0.0100||||||||||
T|TIATS|202005|ABR|14|22|3|1500|1000|500|0|500|0|0|0|0|-0.3100||||||||||
T|TIATS|202005|ABR PRA|12|21|13|1300|0|1300|0|1300|0|0|0|0|0.4554|0.4546|1000|0.0680|0.0|300|0.0|0|0.0000|0.0|
T|TIATS|202005|ABR PRB|12|21|3|300|0|300|0|300|0|0|0|0|0.4533|0.3200|100|0.0700|0.0|200|0.0|0|0.0000|0.0|
T|TIATS|202005|ABR PRC|12|21|1|100|0|100|0|100|0|0|0|0|-0.0500|0.5000|100|0.1600|0.0|0|0.0|0|0.0000|0.0|
T|TIATS|202005|ABT|12|21|1354|172282|4339|167943|0|167943|0|0|0|0|-0.0042|0.0214|58427|0.0125|0.0|109516|0.0|0|0.0000|0.0|
T|TIATS|202005|ABT|12|22|54|40261|2000|38261|0|38261|0|0|0|0|0.1037|0.0293|7634|0.0106|0.0|30627|0.0|0|0.0000|0.0|
T|TIATS|202005|ABT|12|23|17|34000|4000|30000|0|30000|0|0|0|0|-0.3913|0.0307|0|0.0000|0.0|30000|0.0|0|0.0000|0.0|
T|TIATS|202005|ABT|13|21|14|2100|1900|200|0|200|0|0|0|0|0.5750||||||||||
T|TIATS|202005|ABT|13|22|1|690|690|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|ABT|13|23|1|2000|0|2000|0|2000|0|0|0|0|-0.4400||||||||||
T|TIATS|202005|ABT|14|21|3|618|418|200|0|200|0|0|0|0|-0.2400||||||||||
T|TIATS|202005|ABT|15|21|1|100|100|0|0|0|0|0|0|0|0.0000||||||||||
T|TIATS|202005|ABT|15|22|1|800|800|0|0|0|0|0|0|0|0.0000||||||||||
